round,train_acc,val_acc,test_acc,dataset,model,method,seed,mean_client_test_acc
51,,,0.8412408759124088,Cora,gcn,fedsira,2,0.8315389094336462
52,,,0.833941605839416,Cora,gcn,fedsira,2,0.8246606025553394
53,,,0.8394160583941606,Cora,gcn,fedsira,2,0.8296870575817945
54,,,0.8357664233576643,Cora,gcn,fedsira,2,0.8266976395923764
55,,,0.8357664233576643,Cora,gcn,fedsira,2,0.8262809729257097
56,,,0.8375912408759124,Cora,gcn,fedsira,2,0.828364306259043
57,,,0.8375912408759124,Cora,gcn,fedsira,2,0.8278531044978413
58,,,0.8357664233576643,Cora,gcn,fedsira,2,0.8267770046717414
59,,,0.8412408759124088,Cora,gcn,fedsira,2,0.8314900693848062
60,,,0.8412408759124088,Cora,gcn,fedsira,2,0.8314900693848062
61,,,0.8412408759124088,Cora,gcn,fedsira,2,0.8322994914442283
62,,,0.8321167883211679,Cora,gcn,fedsira,2,0.8234022483364589
63,,,0.8357664233576643,Cora,gcn,fedsira,2,0.8259675826123194
64,,,0.833941605839416,Cora,gcn,fedsira,2,0.8247917384759491
65,,,0.8357664233576643,Cora,gcn,fedsira,2,0.8260808197650304
66,,,0.8375912408759124,Cora,gcn,fedsira,2,0.8281978231320337
67,,,0.8412408759124088,Cora,gcn,fedsira,2,0.8315389094336462
68,,,0.8412408759124088,Cora,gcn,fedsira,2,0.8320686112133482
69,,,0.8375912408759124,Cora,gcn,fedsira,2,0.828364306259043
70,,,0.8375912408759124,Cora,gcn,fedsira,2,0.8280457067299173
71,,,0.843065693430657,Cora,gcn,fedsira,2,0.8335037963985332
72,,,0.8375912408759124,Cora,gcn,fedsira,2,0.8279994104336209
73,,,0.8357664233576643,Cora,gcn,fedsira,2,0.8265305552147659
74,,,0.8357664233576643,Cora,gcn,fedsira,2,0.8262809729257098
75,,,0.8375912408759124,Cora,gcn,fedsira,2,0.8279631966474073
76,,,0.8321167883211679,Cora,gcn,fedsira,2,0.8230733009680378
77,,,0.8412408759124088,Cora,gcn,fedsira,2,0.831091503525714
78,,,0.843065693430657,Cora,gcn,fedsira,2,0.8335831493068335
79,,,0.833941605839416,Cora,gcn,fedsira,2,0.8246246540983384
80,,,0.8357664233576643,Cora,gcn,fedsira,2,0.8265305552147659
81,,,0.8321167883211679,Cora,gcn,fedsira,2,0.8226928359165202
82,,,0.833941605839416,Cora,gcn,fedsira,2,0.8236870390817759
83,,,0.8302919708029197,Cora,gcn,fedsira,2,0.8210909655646498
84,,,0.8394160583941606,Cora,gcn,fedsira,2,0.8298487185329291
85,,,0.8375912408759124,Cora,gcn,fedsira,2,0.8286780836122942
86,,,0.8394160583941606,Cora,gcn,fedsira,2,0.8300879529826899
87,,,0.8394160583941606,Cora,gcn,fedsira,2,0.8299852778800147
88,,,0.8467153284671532,Cora,gcn,fedsira,2,0.8366295595242963
89,,,0.8412408759124088,Cora,gcn,fedsira,2,0.8313229850071956
90,,,0.8412408759124088,Cora,gcn,fedsira,2,0.8316182745130114
91,,,0.8412408759124088,Cora,gcn,fedsira,2,0.8314900693848062
92,,,0.843065693430657,Cora,gcn,fedsira,2,0.8334244313191682
93,,,0.8412408759124088,Cora,gcn,fedsira,2,0.8313873942821312
94,,,0.8394160583941606,Cora,gcn,fedsira,2,0.8296324070666177
95,,,0.8448905109489051,Cora,gcn,fedsira,2,0.8355046196493564
96,,,0.8357664233576643,Cora,gcn,fedsira,2,0.8260963889911258
97,,,0.8375912408759124,Cora,gcn,fedsira,2,0.828693253627464
98,,,0.8375912408759124,Cora,gcn,fedsira,2,0.8278994007941376
99,,,0.8394160583941606,Cora,gcn,fedsira,2,0.8299827341274708
100,,,0.8357664233576643,Cora,gcn,fedsira,2,0.8263457692405061
1,0.30721776681061075,0.3042671614100185,0.3010948905109489,Cora,sage,centralized,2,
2,0.4040715607649599,0.3432282003710575,0.35766423357664234,Cora,sage,centralized,2,
3,0.6681061073411474,0.5974025974025974,0.6094890510948905,Cora,sage,centralized,2,
4,0.8556446637877854,0.7792207792207793,0.7627737226277372,Cora,sage,centralized,2,
5,0.8969771745835904,0.8385899814471243,0.8448905109489051,Cora,sage,centralized,2,
6,0.9173349784083898,0.8515769944341373,0.843065693430657,Cora,sage,centralized,2,
7,0.932757557063541,0.8664192949907236,0.8503649635036497,Cora,sage,centralized,2,
8,0.9432449105490438,0.8775510204081632,0.8558394160583942,Cora,sage,centralized,2,
9,0.9481801357186922,0.8868274582560297,0.8667883211678832,Cora,sage,centralized,2,
10,0.9568167797655768,0.8868274582560297,0.8740875912408759,Cora,sage,centralized,2,
11,0.9617520049352252,0.8886827458256029,0.8795620437956204,Cora,sage,centralized,2,
12,0.9660703269586675,0.8849721706864564,0.8759124087591241,Cora,sage,centralized,2,
13,0.9703886489821099,0.8794063079777366,0.8740875912408759,Cora,sage,centralized,2,
14,0.9765576804441702,0.8812615955473099,0.8832116788321168,Cora,sage,centralized,2,
15,0.9802590993214065,0.8831168831168831,0.8813868613138686,Cora,sage,centralized,2,
16,0.9827267119062307,0.8868274582560297,0.8740875912408759,Cora,sage,centralized,2,
17,0.9901295496607033,0.8886827458256029,0.8759124087591241,Cora,sage,centralized,2,
18,0.9932140653917335,0.8849721706864564,0.885036496350365,Cora,sage,centralized,2,
19,0.9962985811227637,0.8812615955473099,0.8813868613138686,Cora,sage,centralized,2,
20,0.9962985811227637,0.8812615955473099,0.8813868613138686,Cora,sage,centralized,2,
21,0.9975323874151758,0.8794063079777366,0.8832116788321168,Cora,sage,centralized,2,
22,0.9987661937075879,0.8794063079777366,0.8886861313868614,Cora,sage,centralized,2,
23,0.9987661937075879,0.8775510204081632,0.8886861313868614,Cora,sage,centralized,2,
24,0.9987661937075879,0.8682745825602969,0.8941605839416058,Cora,sage,centralized,2,
25,0.9987661937075879,0.8738404452690167,0.8923357664233577,Cora,sage,centralized,2,
26,0.9987661937075879,0.8682745825602969,0.885036496350365,Cora,sage,centralized,2,
27,1.0,0.8738404452690167,0.8886861313868614,Cora,sage,centralized,2,
28,1.0,0.87569573283859,0.8868613138686131,Cora,sage,centralized,2,
29,1.0,0.8719851576994434,0.8868613138686131,Cora,sage,centralized,2,
30,1.0,0.8719851576994434,0.8923357664233577,Cora,sage,centralized,2,
31,1.0,0.8775510204081632,0.8941605839416058,Cora,sage,centralized,2,
32,1.0,0.8775510204081632,0.8923357664233577,Cora,sage,centralized,2,
33,1.0,0.8794063079777366,0.8923357664233577,Cora,sage,centralized,2,
34,1.0,0.8794063079777366,0.8923357664233577,Cora,sage,centralized,2,
35,1.0,0.8812615955473099,0.8941605839416058,Cora,sage,centralized,2,
36,1.0,0.8831168831168831,0.8905109489051095,Cora,sage,centralized,2,
37,1.0,0.8812615955473099,0.8923357664233577,Cora,sage,centralized,2,
38,1.0,0.8812615955473099,0.8923357664233577,Cora,sage,centralized,2,
39,1.0,0.8831168831168831,0.8923357664233577,Cora,sage,centralized,2,
40,1.0,0.8812615955473099,0.8923357664233577,Cora,sage,centralized,2,
41,1.0,0.8812615955473099,0.8941605839416058,Cora,sage,centralized,2,
42,1.0,0.8775510204081632,0.8959854014598541,Cora,sage,centralized,2,
43,1.0,0.8775510204081632,0.8959854014598541,Cora,sage,centralized,2,
44,1.0,0.8719851576994434,0.8959854014598541,Cora,sage,centralized,2,
45,1.0,0.87569573283859,0.8905109489051095,Cora,sage,centralized,2,
46,1.0,0.8775510204081632,0.8905109489051095,Cora,sage,centralized,2,
47,1.0,0.8775510204081632,0.8923357664233577,Cora,sage,centralized,2,
48,1.0,0.8719851576994434,0.8941605839416058,Cora,sage,centralized,2,
49,1.0,0.8719851576994434,0.8923357664233577,Cora,sage,centralized,2,
50,1.0,0.87569573283859,0.8941605839416058,Cora,sage,centralized,2,
51,1.0,0.87569573283859,0.8923357664233577,Cora,sage,centralized,2,
52,1.0,0.8701298701298701,0.8886861313868614,Cora,sage,centralized,2,
53,1.0,0.8701298701298701,0.8905109489051095,Cora,sage,centralized,2,
54,1.0,0.8682745825602969,0.8886861313868614,Cora,sage,centralized,2,
55,1.0,0.8682745825602969,0.8886861313868614,Cora,sage,centralized,2,
56,1.0,0.8682745825602969,0.8886861313868614,Cora,sage,centralized,2,
57,1.0,0.8719851576994434,0.8868613138686131,Cora,sage,centralized,2,
58,1.0,0.8701298701298701,0.8905109489051095,Cora,sage,centralized,2,
59,1.0,0.8701298701298701,0.8941605839416058,Cora,sage,centralized,2,
60,1.0,0.8738404452690167,0.8959854014598541,Cora,sage,centralized,2,
61,1.0,0.8794063079777366,0.8941605839416058,Cora,sage,centralized,2,
62,1.0,0.8831168831168831,0.8959854014598541,Cora,sage,centralized,2,
63,1.0,0.8775510204081632,0.8905109489051095,Cora,sage,centralized,2,
64,1.0,0.8794063079777366,0.8886861313868614,Cora,sage,centralized,2,
65,1.0,0.8794063079777366,0.8886861313868614,Cora,sage,centralized,2,
66,1.0,0.8794063079777366,0.8868613138686131,Cora,sage,centralized,2,
67,1.0,0.8794063079777366,0.8905109489051095,Cora,sage,centralized,2,
68,1.0,0.8719851576994434,0.8941605839416058,Cora,sage,centralized,2,
69,1.0,0.8738404452690167,0.8978102189781022,Cora,sage,centralized,2,
70,1.0,0.8738404452690167,0.8959854014598541,Cora,sage,centralized,2,
71,1.0,0.8738404452690167,0.8941605839416058,Cora,sage,centralized,2,
72,1.0,0.8794063079777366,0.8959854014598541,Cora,sage,centralized,2,
73,1.0,0.8775510204081632,0.8996350364963503,Cora,sage,centralized,2,
74,1.0,0.8812615955473099,0.8959854014598541,Cora,sage,centralized,2,
75,1.0,0.8812615955473099,0.8959854014598541,Cora,sage,centralized,2,
76,1.0,0.8738404452690167,0.8959854014598541,Cora,sage,centralized,2,
77,1.0,0.8775510204081632,0.8923357664233577,Cora,sage,centralized,2,
78,1.0,0.8719851576994434,0.8923357664233577,Cora,sage,centralized,2,
79,1.0,0.8738404452690167,0.8959854014598541,Cora,sage,centralized,2,
80,1.0,0.8719851576994434,0.8941605839416058,Cora,sage,centralized,2,
81,1.0,0.8775510204081632,0.8941605839416058,Cora,sage,centralized,2,
82,1.0,0.8831168831168831,0.8941605839416058,Cora,sage,centralized,2,
83,1.0,0.8849721706864564,0.8905109489051095,Cora,sage,centralized,2,
84,1.0,0.8812615955473099,0.8886861313868614,Cora,sage,centralized,2,
85,1.0,0.8794063079777366,0.8868613138686131,Cora,sage,centralized,2,
86,1.0,0.87569573283859,0.8905109489051095,Cora,sage,centralized,2,
87,1.0,0.8775510204081632,0.8886861313868614,Cora,sage,centralized,2,
88,1.0,0.8794063079777366,0.8905109489051095,Cora,sage,centralized,2,
89,1.0,0.8812615955473099,0.8923357664233577,Cora,sage,centralized,2,
90,1.0,0.8775510204081632,0.8923357664233577,Cora,sage,centralized,2,
91,1.0,0.8775510204081632,0.8923357664233577,Cora,sage,centralized,2,
92,1.0,0.8775510204081632,0.8868613138686131,Cora,sage,centralized,2,
93,1.0,0.8775510204081632,0.8886861313868614,Cora,sage,centralized,2,
94,1.0,0.8775510204081632,0.8905109489051095,Cora,sage,centralized,2,
95,1.0,0.87569573283859,0.8941605839416058,Cora,sage,centralized,2,
96,1.0,0.87569573283859,0.8923357664233577,Cora,sage,centralized,2,
97,1.0,0.8738404452690167,0.8941605839416058,Cora,sage,centralized,2,
98,1.0,0.8775510204081632,0.8923357664233577,Cora,sage,centralized,2,
99,1.0,0.8812615955473099,0.8905109489051095,Cora,sage,centralized,2,
100,1.0,0.8831168831168831,0.8923357664233577,Cora,sage,centralized,2,
101,1.0,0.8849721706864564,0.8905109489051095,Cora,sage,centralized,2,
102,1.0,0.8812615955473099,0.885036496350365,Cora,sage,centralized,2,
103,1.0,0.8831168831168831,0.8832116788321168,Cora,sage,centralized,2,
104,1.0,0.8794063079777366,0.8905109489051095,Cora,sage,centralized,2,
105,1.0,0.87569573283859,0.8978102189781022,Cora,sage,centralized,2,
106,1.0,0.8794063079777366,0.8905109489051095,Cora,sage,centralized,2,
107,1.0,0.87569573283859,0.8832116788321168,Cora,sage,centralized,2,
108,1.0,0.8794063079777366,0.885036496350365,Cora,sage,centralized,2,
109,1.0,0.8775510204081632,0.885036496350365,Cora,sage,centralized,2,
110,1.0,0.8812615955473099,0.885036496350365,Cora,sage,centralized,2,
111,1.0,0.8812615955473099,0.8978102189781022,Cora,sage,centralized,2,
112,1.0,0.8831168831168831,0.8996350364963503,Cora,sage,centralized,2,
113,1.0,0.8849721706864564,0.9032846715328468,Cora,sage,centralized,2,
114,1.0,0.8868274582560297,0.9051094890510949,Cora,sage,centralized,2,
115,1.0,0.8868274582560297,0.9014598540145985,Cora,sage,centralized,2,
116,1.0,0.8812615955473099,0.8996350364963503,Cora,sage,centralized,2,
117,1.0,0.8812615955473099,0.8978102189781022,Cora,sage,centralized,2,
118,1.0,0.8775510204081632,0.8941605839416058,Cora,sage,centralized,2,
119,1.0,0.8775510204081632,0.885036496350365,Cora,sage,centralized,2,
120,1.0,0.8794063079777366,0.8832116788321168,Cora,sage,centralized,2,
121,1.0,0.87569573283859,0.8868613138686131,Cora,sage,centralized,2,
122,1.0,0.8812615955473099,0.8886861313868614,Cora,sage,centralized,2,
123,1.0,0.8831168831168831,0.8923357664233577,Cora,sage,centralized,2,
124,1.0,0.8831168831168831,0.8941605839416058,Cora,sage,centralized,2,
125,1.0,0.8775510204081632,0.8978102189781022,Cora,sage,centralized,2,
126,1.0,0.87569573283859,0.8941605839416058,Cora,sage,centralized,2,
127,1.0,0.8775510204081632,0.8886861313868614,Cora,sage,centralized,2,
128,1.0,0.8794063079777366,0.8886861313868614,Cora,sage,centralized,2,
129,1.0,0.8794063079777366,0.8868613138686131,Cora,sage,centralized,2,
130,1.0,0.8812615955473099,0.8868613138686131,Cora,sage,centralized,2,
131,1.0,0.8794063079777366,0.8886861313868614,Cora,sage,centralized,2,
132,1.0,0.87569573283859,0.8941605839416058,Cora,sage,centralized,2,
133,1.0,0.8775510204081632,0.8959854014598541,Cora,sage,centralized,2,
134,1.0,0.87569573283859,0.8941605839416058,Cora,sage,centralized,2,
135,1.0,0.8738404452690167,0.8978102189781022,Cora,sage,centralized,2,
136,1.0,0.8719851576994434,0.8959854014598541,Cora,sage,centralized,2,
137,1.0,0.87569573283859,0.8941605839416058,Cora,sage,centralized,2,
138,1.0,0.8794063079777366,0.8886861313868614,Cora,sage,centralized,2,
139,1.0,0.8794063079777366,0.885036496350365,Cora,sage,centralized,2,
140,1.0,0.87569573283859,0.8886861313868614,Cora,sage,centralized,2,
141,1.0,0.8738404452690167,0.8978102189781022,Cora,sage,centralized,2,
142,1.0,0.8738404452690167,0.8959854014598541,Cora,sage,centralized,2,
143,1.0,0.8775510204081632,0.8978102189781022,Cora,sage,centralized,2,
144,1.0,0.8794063079777366,0.8941605839416058,Cora,sage,centralized,2,
145,1.0,0.8831168831168831,0.8886861313868614,Cora,sage,centralized,2,
146,1.0,0.8794063079777366,0.8923357664233577,Cora,sage,centralized,2,
147,1.0,0.8794063079777366,0.8923357664233577,Cora,sage,centralized,2,
148,1.0,0.8794063079777366,0.8923357664233577,Cora,sage,centralized,2,
149,1.0,0.8794063079777366,0.8905109489051095,Cora,sage,centralized,2,
150,1.0,0.8738404452690167,0.885036496350365,Cora,sage,centralized,2,
151,1.0,0.8719851576994434,0.8832116788321168,Cora,sage,centralized,2,
152,1.0,0.8701298701298701,0.8868613138686131,Cora,sage,centralized,2,
153,1.0,0.8719851576994434,0.885036496350365,Cora,sage,centralized,2,
154,1.0,0.8701298701298701,0.885036496350365,Cora,sage,centralized,2,
155,1.0,0.8701298701298701,0.8832116788321168,Cora,sage,centralized,2,
156,1.0,0.8719851576994434,0.885036496350365,Cora,sage,centralized,2,
157,1.0,0.8701298701298701,0.885036496350365,Cora,sage,centralized,2,
158,1.0,0.8701298701298701,0.8923357664233577,Cora,sage,centralized,2,
159,1.0,0.8682745825602969,0.8923357664233577,Cora,sage,centralized,2,
160,1.0,0.8664192949907236,0.8886861313868614,Cora,sage,centralized,2,
161,1.0,0.8645640074211502,0.8886861313868614,Cora,sage,centralized,2,
162,1.0,0.8608534322820037,0.8905109489051095,Cora,sage,centralized,2,
163,1.0,0.8645640074211502,0.8905109489051095,Cora,sage,centralized,2,
164,1.0,0.8664192949907236,0.8923357664233577,Cora,sage,centralized,2,
165,1.0,0.8738404452690167,0.8905109489051095,Cora,sage,centralized,2,
166,1.0,0.87569573283859,0.8941605839416058,Cora,sage,centralized,2,
167,1.0,0.8738404452690167,0.8905109489051095,Cora,sage,centralized,2,
168,1.0,0.8775510204081632,0.8868613138686131,Cora,sage,centralized,2,
169,1.0,0.87569573283859,0.8959854014598541,Cora,sage,centralized,2,
170,1.0,0.8701298701298701,0.8923357664233577,Cora,sage,centralized,2,
171,1.0,0.8701298701298701,0.8941605839416058,Cora,sage,centralized,2,
172,1.0,0.87569573283859,0.8941605839416058,Cora,sage,centralized,2,
173,1.0,0.8775510204081632,0.8923357664233577,Cora,sage,centralized,2,
174,1.0,0.8868274582560297,0.8905109489051095,Cora,sage,centralized,2,
175,1.0,0.8831168831168831,0.885036496350365,Cora,sage,centralized,2,
176,1.0,0.87569573283859,0.885036496350365,Cora,sage,centralized,2,
177,1.0,0.8738404452690167,0.885036496350365,Cora,sage,centralized,2,
178,1.0,0.8701298701298701,0.8832116788321168,Cora,sage,centralized,2,
179,1.0,0.8719851576994434,0.8886861313868614,Cora,sage,centralized,2,
180,1.0,0.87569573283859,0.885036496350365,Cora,sage,centralized,2,
181,1.0,0.87569573283859,0.8905109489051095,Cora,sage,centralized,2,
182,1.0,0.8775510204081632,0.8923357664233577,Cora,sage,centralized,2,
183,1.0,0.8794063079777366,0.8923357664233577,Cora,sage,centralized,2,
184,1.0,0.8719851576994434,0.8923357664233577,Cora,sage,centralized,2,
185,1.0,0.8719851576994434,0.8923357664233577,Cora,sage,centralized,2,
186,1.0,0.8719851576994434,0.8978102189781022,Cora,sage,centralized,2,
187,1.0,0.8738404452690167,0.8941605839416058,Cora,sage,centralized,2,
188,1.0,0.87569573283859,0.8941605839416058,Cora,sage,centralized,2,
189,1.0,0.8719851576994434,0.8905109489051095,Cora,sage,centralized,2,
190,1.0,0.8682745825602969,0.8868613138686131,Cora,sage,centralized,2,
191,1.0,0.8664192949907236,0.8886861313868614,Cora,sage,centralized,2,
192,1.0,0.8701298701298701,0.8905109489051095,Cora,sage,centralized,2,
193,1.0,0.8701298701298701,0.8868613138686131,Cora,sage,centralized,2,
194,1.0,0.8719851576994434,0.885036496350365,Cora,sage,centralized,2,
195,1.0,0.8719851576994434,0.8868613138686131,Cora,sage,centralized,2,
196,1.0,0.8719851576994434,0.8813868613138686,Cora,sage,centralized,2,
197,1.0,0.8701298701298701,0.885036496350365,Cora,sage,centralized,2,
198,1.0,0.8682745825602969,0.8886861313868614,Cora,sage,centralized,2,
199,1.0,0.8664192949907236,0.8868613138686131,Cora,sage,centralized,2,
200,1.0,0.8608534322820037,0.8868613138686131,Cora,sage,centralized,2,
200,,,0.8357664233576643,Cora,sage,local,2,
1,,,0.3010948905109489,Cora,sage,fedavg,2,0.31288582032003087
2,,,0.48905109489051096,Cora,sage,fedavg,2,0.4955274623037781
3,,,0.4470802919708029,Cora,sage,fedavg,2,0.45580179080179084
4,,,0.6167883211678832,Cora,sage,fedavg,2,0.6174620481857324
5,,,0.5967153284671532,Cora,sage,fedavg,2,0.5999468659994974
6,,,0.7153284671532847,Cora,sage,fedavg,2,0.705670912907755
7,,,0.6733576642335767,Cora,sage,fedavg,2,0.6697219739325002
8,,,0.7445255474452555,Cora,sage,fedavg,2,0.7338091148617465
9,,,0.7317518248175182,Cora,sage,fedavg,2,0.7239709242998716
10,,,0.7645985401459854,Cora,sage,fedavg,2,0.7545008281192492
11,,,0.7463503649635036,Cora,sage,fedavg,2,0.7374471094207936
12,,,0.7737226277372263,Cora,sage,fedavg,2,0.7630091448512502
13,,,0.7645985401459854,Cora,sage,fedavg,2,0.7556691748797012
14,,,0.7846715328467153,Cora,sage,fedavg,2,0.7757284430968642
15,,,0.7828467153284672,Cora,sage,fedavg,2,0.77357257265152
16,,,0.7937956204379562,Cora,sage,fedavg,2,0.7853687564871776
17,,,0.7664233576642335,Cora,sage,fedavg,2,0.7559089424221004
18,,,0.8120437956204379,Cora,sage,fedavg,2,0.8035937527384895
19,,,0.7609489051094891,Cora,sage,fedavg,2,0.7497588449562135
20,,,0.8193430656934306,Cora,sage,fedavg,2,0.8111106899922691
21,,,0.7682481751824818,Cora,sage,fedavg,2,0.7579889019362704
22,,,0.8193430656934306,Cora,sage,fedavg,2,0.8100658113816008
23,,,0.7737226277372263,Cora,sage,fedavg,2,0.7631312717496928
24,,,0.8102189781021898,Cora,sage,fedavg,2,0.7995975320975321
25,,,0.7755474452554745,Cora,sage,fedavg,2,0.7658077156761367
26,,,0.8156934306569343,Cora,sage,fedavg,2,0.8067125418441208
27,,,0.7609489051094891,Cora,sage,fedavg,2,0.75130341150078
28,,,0.8193430656934306,Cora,sage,fedavg,2,0.8110165979244925
29,,,0.7609489051094891,Cora,sage,fedavg,2,0.7522312920997132
30,,,0.8138686131386861,Cora,sage,fedavg,2,0.8043854245170035
31,,,0.7664233576642335,Cora,sage,fedavg,2,0.7575767336951548
32,,,0.8193430656934306,Cora,sage,fedavg,2,0.8109220628299575
33,,,0.75,Cora,sage,fedavg,2,0.7399772863588654
34,,,0.8175182481751825,Cora,sage,fedavg,2,0.8083879497695288
35,,,0.7554744525547445,Cora,sage,fedavg,2,0.747192198639567
36,,,0.8193430656934306,Cora,sage,fedavg,2,0.8103041987252514
37,,,0.7591240875912408,Cora,sage,fedavg,2,0.7502716654690339
38,,,0.8156934306569343,Cora,sage,fedavg,2,0.8062252513568303
39,,,0.7645985401459854,Cora,sage,fedavg,2,0.7549485285669496
40,,,0.822992700729927,Cora,sage,fedavg,2,0.8136614555035608
41,,,0.7627737226277372,Cora,sage,fedavg,2,0.7526303399329716
42,,,0.8266423357664233,Cora,sage,fedavg,2,0.8171463039884094
43,,,0.7609489051094891,Cora,sage,fedavg,2,0.752321340939762
44,,,0.8266423357664233,Cora,sage,fedavg,2,0.817243769875349
45,,,0.7572992700729927,Cora,sage,fedavg,2,0.7479997731313521
46,,,0.8266423357664233,Cora,sage,fedavg,2,0.8174752513568304
47,,,0.7536496350364964,Cora,sage,fedavg,2,0.74353489833753
48,,,0.822992700729927,Cora,sage,fedavg,2,0.812748155840261
49,,,0.7445255474452555,Cora,sage,fedavg,2,0.7355622569438359
50,,,0.8248175182481752,Cora,sage,fedavg,2,0.8147437698753489
51,,,0.7354014598540146,Cora,sage,fedavg,2,0.7262903714219504
52,,,0.8211678832116789,Cora,sage,fedavg,2,0.8109112597928387
53,,,0.7518248175182481,Cora,sage,fedavg,2,0.7431591605275816
54,,,0.8211678832116789,Cora,sage,fedavg,2,0.8111915813231603
55,,,0.7518248175182481,Cora,sage,fedavg,2,0.7425197536381747
56,,,0.8357664233576643,Cora,sage,fedavg,2,0.826781851189746
57,,,0.7445255474452555,Cora,sage,fedavg,2,0.73472791828055
58,,,0.8266423357664233,Cora,sage,fedavg,2,0.818254978452347
59,,,0.75,Cora,sage,fedavg,2,0.739574784377416
60,,,0.833941605839416,Cora,sage,fedavg,2,0.8256413420887105
61,,,0.7427007299270073,Cora,sage,fedavg,2,0.7331412179438496
62,,,0.8284671532846716,Cora,sage,fedavg,2,0.8180187186108239
63,,,0.7427007299270073,Cora,sage,fedavg,2,0.7335003033029348
64,,,0.8394160583941606,Cora,sage,fedavg,2,0.830932948630317
65,,,0.7445255474452555,Cora,sage,fedavg,2,0.7357839918366234
66,,,0.8211678832116789,Cora,sage,fedavg,2,0.8119521633337424
67,,,0.7463503649635036,Cora,sage,fedavg,2,0.7381021804706015
68,,,0.8248175182481752,Cora,sage,fedavg,2,0.8152061315877106
69,,,0.7627737226277372,Cora,sage,fedavg,2,0.7539782488466699
70,,,0.8302919708029197,Cora,sage,fedavg,2,0.8211915813231604
71,,,0.7445255474452555,Cora,sage,fedavg,2,0.7350724348750665
72,,,0.8266423357664233,Cora,sage,fedavg,2,0.8164650870571923
73,,,0.7445255474452555,Cora,sage,fedavg,2,0.7365485367459053
74,,,0.8175182481751825,Cora,sage,fedavg,2,0.8079479730795521
75,,,0.7609489051094891,Cora,sage,fedavg,2,0.7522394199367883
76,,,0.8248175182481752,Cora,sage,fedavg,2,0.8149904213720003
77,,,0.7645985401459854,Cora,sage,fedavg,2,0.7556939283912969
78,,,0.8266423357664233,Cora,sage,fedavg,2,0.8169001636764796
79,,,0.7700729927007299,Cora,sage,fedavg,2,0.7604614294087979
80,,,0.822992700729927,Cora,sage,fedavg,2,0.8140722216380112
81,,,0.7791970802919708,Cora,sage,fedavg,2,0.7707532769374875
82,,,0.8138686131386861,Cora,sage,fedavg,2,0.8053788779446676
83,,,0.7864963503649635,Cora,sage,fedavg,2,0.7762290511632617
84,,,0.8120437956204379,Cora,sage,fedavg,2,0.8041508759271917
85,,,0.7828467153284672,Cora,sage,fedavg,2,0.7719158643500749
86,,,0.801094890510949,Cora,sage,fedavg,2,0.7935705790311054
87,,,0.801094890510949,Cora,sage,fedavg,2,0.7904843767343767
88,,,0.7956204379562044,Cora,sage,fedavg,2,0.7874976242081505
89,,,0.7901459854014599,Cora,sage,fedavg,2,0.7784776359118464
90,,,0.7974452554744526,Cora,sage,fedavg,2,0.7894410243752349
91,,,0.7992700729927007,Cora,sage,fedavg,2,0.7883216783216784
92,,,0.791970802919708,Cora,sage,fedavg,2,0.7836870561212667
93,,,0.8029197080291971,Cora,sage,fedavg,2,0.7931647957305852
94,,,0.7864963503649635,Cora,sage,fedavg,2,0.7779330878672984
95,,,0.8029197080291971,Cora,sage,fedavg,2,0.7924883449883451
96,,,0.7791970802919708,Cora,sage,fedavg,2,0.7712013011355117
97,,,0.8083941605839416,Cora,sage,fedavg,2,0.798638442454232
98,,,0.7737226277372263,Cora,sage,fedavg,2,0.7651642387826598
99,,,0.8120437956204379,Cora,sage,fedavg,2,0.802388442454232
100,,,0.7700729927007299,Cora,sage,fedavg,2,0.7615815251999463
1,,,0.354014598540146,Cora,sage,fedsira,2,0.3635727844280476
2,,,0.7299270072992701,Cora,sage,fedsira,2,0.7134777527540684
3,,,0.8120437956204379,Cora,sage,fedsira,2,0.8031304514199251
4,,,0.8284671532846716,Cora,sage,fedsira,2,0.8198717048059153
5,,,0.8321167883211679,Cora,sage,fedsira,2,0.8228478952821059
6,,,0.8503649635036497,Cora,sage,fedsira,2,0.8428849829507724
7,,,0.8394160583941606,Cora,sage,fedsira,2,0.8303327690827691
8,,,0.8540145985401459,Cora,sage,fedsira,2,0.8467557710320868
9,,,0.8412408759124088,Cora,sage,fedsira,2,0.8323161998819895
10,,,0.8521897810218978,Cora,sage,fedsira,2,0.8439912207675366
11,,,0.8375912408759124,Cora,sage,fedsira,2,0.8280857373620532
12,,,0.8485401459854015,Cora,sage,fedsira,2,0.8382650999098367
13,,,0.8448905109489051,Cora,sage,fedsira,2,0.8348781603386867
14,,,0.8448905109489051,Cora,sage,fedsira,2,0.834561396206133
15,,,0.8521897810218978,Cora,sage,fedsira,2,0.8434644619513041
16,,,0.8540145985401459,Cora,sage,fedsira,2,0.846488784120363
17,,,0.8467153284671532,Cora,sage,fedsira,2,0.8380244730902625
18,,,0.8485401459854015,Cora,sage,fedsira,2,0.8399220199878096
19,,,0.8448905109489051,Cora,sage,fedsira,2,0.8356578874342032
20,,,0.8485401459854015,Cora,sage,fedsira,2,0.8396574697232593
21,,,0.8448905109489051,Cora,sage,fedsira,2,0.8364828665486561
22,,,0.8540145985401459,Cora,sage,fedsira,2,0.8453625979283874
23,,,0.8485401459854015,Cora,sage,fedsira,2,0.8406495332153228
